card_id,total_amount,transaction_count,unique_merchants,unique_cities,weekend_ratio,avg_hour,has_foreign_txn,cluster,auto_spending_ratio,cosmetic_spending_ratio,fashion_spending_ratio,beauty_salons_spending_ratio,construction_spending_ratio,book_and_sports_spending_ratio,tax_payment_spending_ratio,travel_spending_ratio,incoming_transfer_spending_ratio,outgoing_transfer_spending_ratio,ecom_spending_ratio,pos_spending_ratio,cash_withdrawal_spending_ratio,salary_spending_ratio,cluster_label
10308,135896324.66,21235.0,500.0,6.0,0.3884624440781728,13.517918530727572,False,3,0.08445222355140036,0.0014641042022129401,0.07874763807464401,0.05011836219294556,0.11919128865718068,0.016255065069101186,0.07608587852445016,0.03987327673178001,0.02544927119002484,0.0244387615949819,0.012664829488994953,0.6840992526662789,0.20177146121208428,0.020593735754089525,Покупатель в магазинах
10309,10805573.790000001,352.0,70.0,6.0,0.38636363636363635,13.196022727272727,False,4,0.009725835207127857,0.0020927384736317643,0.0035159585912188742,0.0001130934852465618,0.04298470299002974,0.0019836642103945134,0.0016647732318155776,0.01110925364380858,0.023817435797641246,0.015378464228691366,0.02306061990253643,0.09128979535662399,0.33057013624817416,0.43866832915311565,Обычный клиент
10310,82835361.58,2979.0,160.0,6.0,0.3843571668345082,13.301443437395099,False,2,0.010715565346361828,8.908272818817096e-06,0.00016508493159401744,0.004335683736385279,0.008856866632874544,2.7100503422466018e-05,8.585451749530469e-05,0.003083656848087848,0.0,0.0,0.0,0.035660021078645236,0.9262107213222356,0.010160588231236885,Пользователь наличными
10311,74486479.3,5808.0,467.0,6.0,0.38395316804407714,13.46900826446281,True,1,0.026459118467155155,0.002257312489194264,0.012466933713700173,0.0034200123618945166,0.06690028239796267,0.01330137199812584,0.0024068401632724237,0.03604043908677531,0.06055421564273075,0.06324598308675868,0.09264896924722821,0.350902462911816,0.2459506768498857,0.03872941810528022,Путешественник
10312,332724846.9,14077.0,499.0,6.0,0.3961781629608581,13.4583362932443,True,1,0.015463910308887727,0.0007027100986848483,0.0047914249412192005,0.024197452564820764,0.04347666462176679,0.006773878900235509,0.0018330080415764705,0.018232253126028865,0.10010800870549594,0.10103993498899706,0.5692097129641808,0.0945597905089907,0.06701633559306028,0.009070654109902005,Путешественник
10313,46490100.31,3357.0,392.0,6.0,0.38605898123324395,13.687816502829907,False,3,0.021659828722361385,0.002494983001253068,0.19115262864013383,0.003069859368948305,0.07005908114376361,0.0014085114801508586,0.0042726517834007225,0.012256570887145069,0.06205704915158958,0.056116180920324624,0.11309675317841877,0.3116679620689766,0.24753657065189497,0.03353565575475094,Покупатель в магазинах
10314,31206355.41,5298.0,425.0,6.0,0.39543223858059645,13.35277463193658,False,0,0.010571901962453488,0.0113967454810834,0.049824265268149745,0.0007371956672847495,0.030873680291780028,0.0007609501233966751,0.0014453219354653244,0.010686006924510638,0.1087379780630397,0.10517950612547997,0.08237031675849903,0.3449878240683666,0.27279699561686177,0.03123171505275117,Покупатель в магазинах
10315,104550806.25,2124.0,312.0,6.0,0.3968926553672316,13.592278719397363,True,7,0.13494063954193564,0.05655004855593832,0.014643001951981599,0.0032279637250525748,0.27908613502442503,0.010328512315991824,0.003242643095351548,0.027409393315893246,0.051389162768890655,0.06281097951839085,0.4434572476575235,0.23910696489726976,0.10505896983458221,0.03136197718226587,Покупатель в магазинах
10316,166369979.42,5127.0,468.0,6.0,0.36766140042910084,13.461673493270919,False,8,0.02696424099852185,0.0009802976508656949,0.008020150838821329,0.00218328667988243,0.3189697433094748,0.000850174535653014,0.003359684252823838,0.3565667732051704,0.0,0.0,0.09334471606079377,0.8030677553473248,0.09554608382724293,0.008041444764638656,Покупатель в магазинах
10317,87011306.36,4938.0,452.0,6.0,0.3752531389226407,13.609761036857027,True,3,0.020311002718290873,0.0015807364094837847,0.011668121678342308,0.0033636281564270953,0.39387775777327155,0.00262612629966265,0.0033987558901419994,0.029728740185759925,0.0445773827823265,0.04629690000668552,0.11021506423915275,0.5330404914058573,0.19234281957285626,0.034553693373602166,Покупатель в магазинах
10318,366529394.48,17261.0,498.0,6.0,0.3852615723306877,13.557731301778576,True,1,0.030846968593174973,0.0009713687506703568,0.05075963748117668,0.0020397611249178957,0.05692250044392674,0.0010247696792037109,0.0020957298966151937,0.023545774554435947,0.11708071174177441,0.11865488551525463,0.5329913975580473,0.0797651962442955,0.07907960571926678,0.012231062685600298,Путешественник
10319,47068886.5,1980.0,269.0,6.0,0.43636363636363634,13.586363636363636,True,1,0.13539299490333173,0.002348052996749774,0.037797930911325044,0.001109346616899467,0.21044085672177523,0.0019252894372166632,0.0021854904088287708,0.17787745733054466,0.11500082947575146,0.09935511582582264,0.508669107564293,0.14436277475992554,0.06494736177793371,0.0035111729273646615,Путешественник
10320,3056546.42,174.0,50.0,6.0,0.3735632183908046,13.459770114942529,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057583617526083576,Офисный работник
10321,12163266.4,315.0,77.0,6.0,0.38412698412698415,13.768253968253969,False,3,0.1563728193933169,0.0014963168117406356,0.03719042772918301,0.005554667453472859,0.2829205927776111,0.0003271900712459936,0.0,0.02181245080679973,0.024587606664604498,0.07400362784128448,0.330516105443518,0.3086842067357828,0.1567013281892765,0.04148474459130485,Покупатель в магазинах
10322,31802007.76,3924.0,448.0,6.0,0.39551478083588176,13.443170234454637,False,3,0.04163788494088463,0.0015479494367622278,0.016136971409883082,0.003482670051395522,0.08931363709597434,0.0018709828149541963,0.0033940574071478057,0.058406193533989625,0.016760802148801185,0.020186609438145736,0.021665385883799935,0.7183659425658854,0.16939182081376863,0.011783595640503674,Покупатель в магазинах
10323,16499386.63,734.0,140.0,6.0,0.3678474114441417,13.58174386920981,False,6,0.026954074110329518,0.00022799271781171658,0.05793315299745782,0.004916665196056442,0.02400236741406671,0.04691064567168095,0.0039743374387487766,0.26203099223937637,0.03112534674872335,0.039812400589827254,0.10938249405699271,0.4465170181905119,0.16388488012538924,0.015231657129789921,Покупатель в магазинах
10324,92676706.27,3595.0,437.0,6.0,0.38636995827538245,13.416411682892907,False,5,0.023051092620579382,0.0007104855432407029,0.003779900625508063,0.0003826130796739201,0.01254973063686114,0.0003836169996851573,0.0013427071915727029,0.010847958893479136,0.0,0.0,0.041167158216487185,0.1805610462811283,0.06285290268117337,0.027180983241475314,Офисный работник
10325,391884234.07,7016.0,488.0,6.0,0.38013112884834666,13.572548460661345,False,3,0.034852001975563936,0.0013681018867021655,0.005134024069058666,0.001086009828923047,0.03621650675404524,0.010302492953260339,0.0019928197465083593,0.0184640902106501,0.0,0.0,0.10567071193428784,0.8356004110170657,0.05330145533813156,0.005427421710514847,Покупатель в магазинах
10326,18880908.74,3363.0,310.0,6.0,0.39964317573595004,13.59559916741005,False,0,0.010335115363732224,0.0015011761557828494,0.002919519963740898,0.001998262399312884,0.2693564589518799,0.00017130372507695305,0.0016757201909975443,0.006548984569690792,0.13047971916631382,0.12393729413259162,0.09004110784129557,0.2849260887852796,0.283302041954576,0.031089817131333693,Покупатель в магазинах
10327,61492924.34,4226.0,448.0,6.0,0.39469947941315664,13.751301467108377,True,1,0.24955464494014662,0.0007773780563059818,0.016402425658327374,0.0067650384896299105,0.07877056949215826,0.0032012203373445874,0.005053929266425256,0.022128329146884736,0.06091674709253223,0.06117643908427595,0.11152889464290518,0.4803888443598452,0.1872898406379481,0.03536309296296511,Путешественник
10328,94429492.29,6743.0,483.0,6.0,0.40041524543971524,13.470562064363044,False,0,0.03464561865855182,0.0007623379968931949,0.12599764524266086,0.0029405029431615933,0.061186256537904334,0.0022396692481464996,0.00408587085076236,0.04666031780059251,0.05123706971907938,0.05826445347289709,0.12224604008828775,0.3376685096651386,0.23599618572088796,0.03900337607120687,Покупатель в магазинах
10329,3742544.42,137.0,55.0,5.0,0.36496350364963503,14.277372262773723,False,5,0.006663303678303436,0.0,0.009790836363673673,0.0,0.01231227069844638,0.0,0.013191423924368546,0.0,0.0,0.0,0.034724883773056194,0.060011664470772004,0.09645844096621303,0.0,Офисный работник
10330,3786967.21,801.0,130.0,6.0,0.35830212234706615,13.626716604244693,False,0,0.009124792501174046,0.0017751540024557014,0.041824711231127874,0.0045900555869877735,0.09491275209641965,7.135525210951062e-05,0.0,0.020654572818442758,0.13729062893047864,0.15293418133398626,0.08743606998382224,0.22427081696331877,0.3472435664421821,0.025210146987251048,Покупатель в магазинах
10331,173513778.4,6069.0,481.0,6.0,0.38902619871478,13.562201351128687,True,8,0.03979977471345296,0.0010544337843777828,0.07413996069144443,0.0036222198363470132,0.24737999031435995,0.0016875378007444738,0.003490961441711075,0.28264842234569193,0.03490010888956585,0.028637714917053525,0.14207289212024904,0.5938692729775746,0.11045232359483909,0.022940777595331297,Покупатель в магазинах
10332,16911776.45,1208.0,231.0,6.0,0.4155629139072848,13.15480132450331,False,5,0.010623915265861972,0.0004938700570394543,0.0014329097875462988,0.0,0.010356637607990615,9.45128387148235e-05,0.0,0.0,0.0,0.06252792857843152,0.0,0.024498717874194702,0.12943643185397002,0.11504900184510185,Офисный работник
10333,5378471.78,365.0,86.0,5.0,0.39452054794520547,13.98904109589041,False,3,0.023695230766833178,0.0013602228103537619,0.0030570654030651063,0.0003819095988637873,0.28649857302030873,0.0,0.002629587098065986,0.01875581840461009,0.016868395654201982,0.07040394288356756,0.09118006379128013,0.4246139690631601,0.2154887201062901,0.0,Покупатель в магазинах
10334,4499039.87,446.0,110.0,6.0,0.37668161434977576,13.739910313901346,False,5,0.005530811177274586,0.0,0.0005597883265702201,0.0,0.0017014852548972855,0.0002428206976525416,0.0,0.0,0.0,0.04642738585021697,0.0,0.011724706053782981,0.18337245808848543,0.14671041357097375,Офисный работник
10335,70116005.61,4975.0,440.0,6.0,0.385929648241206,13.522613065326633,False,0,0.026776593926968285,0.0022659836169751832,0.012216635453600822,0.0036997545388267592,0.07354000310115498,0.003443139236179886,0.07778387220652172,0.02480768513361981,0.0631403878684241,0.05339442595780236,0.10984850966612272,0.34964908677717815,0.22748015750807685,0.04423674698830295,Покупатель в магазинах
10336,124764519.46,3934.0,448.0,6.0,0.3929842399593289,13.538129130655822,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028244111509039754,Офисный работник
10337,48078242.88,5762.0,480.0,6.0,0.40003471017007985,13.557792433182923,False,3,0.11012204030032138,0.0006253292175223521,0.11449659867436486,0.0037429541767812625,0.16907262876242618,0.0020612729181337334,0.004890888183807103,0.03719999906119697,0.016407427616872174,0.017122470387586675,0.01608946757748065,0.7352886177274538,0.16741460415035866,0.011667543703710329,Покупатель в магазинах
10338,138210492.44,4937.0,432.0,6.0,0.39335628924448046,13.556005671460401,True,1,0.027145775141700957,0.0004469357493014949,0.016540305223153865,0.0019994677330302407,0.06990785916050818,0.0008383019838403233,0.0022300785892489655,0.08199599169303126,0.04204129149255783,0.05362416853566635,0.24706498687010972,0.3349269973124191,0.23658116994406103,0.044901518621634974,Путешественник
10339,31997513.79,877.0,139.0,6.0,0.3261117445838084,13.451539338654504,True,1,0.02901189248928831,0.0003212452713501901,0.07241762173172893,0.0005113062879626936,0.16706884056944102,0.0007668608305332963,0.039856852890819555,0.13211268624630226,0.052935110868812286,0.03755237415900493,0.4042830285158852,0.13097244015595125,0.3227438252789327,0.05151322102141362,Путешественник
10340,309650075.73,10573.0,493.0,6.0,0.390995933036981,13.677858696680223,True,0,0.011360893200838228,0.0004487434394208278,0.060845479290075416,0.001393046583253939,0.1744571629528792,0.0008827300279375261,0.0024529043250171335,0.025068161413170146,0.09818682258779889,0.15195845145224113,0.048824683909273976,0.3076527328966851,0.11113512541171307,0.020956639473449678,Покупатель в магазинах
10341,43257319.46,2576.0,370.0,6.0,0.40566770186335405,13.689829192546584,True,3,0.06135071181315403,0.0009289583936692688,0.06985078034698916,0.028722476230846877,0.13730973819337997,0.000523459851018702,0.00360562817916226,0.04159485013082685,0.05225177306906571,0.0458704594914814,0.14913238408046284,0.40489238743042544,0.18896224042635118,0.02252416497746622,Покупатель в магазинах
10342,97135497.79,3637.0,412.0,6.0,0.38960681880670883,13.481165795985703,True,8,0.05821559696152765,0.0011356949056718268,0.04651570993920573,0.03835405011311468,0.20235772232819685,0.0025733764245529376,0.0023125779463820874,0.250928305764129,0.03426237715067976,0.029641394397593893,0.12341761593601651,0.6073735555208503,0.12520654422643074,0.02923318523717219,Покупатель в магазинах
10343,451283487.45,27160.0,500.0,6.0,0.38409425625920474,13.549705449189986,True,3,0.017036199913810963,0.0010000120601576423,0.03552915126719867,0.001762328230740143,0.04879192060498246,0.0009986046742956228,0.026207043175516923,0.018772673730807918,0.010615393257726431,0.009099029532860875,0.02479013394266837,0.827683957750358,0.07418618436312566,0.007287669705318841,Покупатель в магазинах
10344,29635251.61,1419.0,244.0,6.0,0.34108527131782945,13.610288935870331,True,6,0.05533926863798272,0.0004330545314374674,0.038947278234362184,0.0003193949599134178,0.1283082208999001,0.03572989033245465,0.02478346428994601,0.19451964221065712,0.03678223267158554,0.04031679048059211,0.15931193809762967,0.4326043888108565,0.1803932718491267,0.015178814943761498,Покупатель в магазинах
10345,2201542.76,161.0,46.0,6.0,0.37888198757763975,14.074534161490684,False,3,0.016355394341738792,0.0,0.009870828036971674,0.042455809488796854,0.47081548849862004,0.0029003297669312595,0.006987341004450898,0.012850084274538463,0.0,0.0,0.7102930855633257,0.012245417390848227,0.1203701353499943,0.06587607682895971,Покупатель в магазинах
10346,144318135.4,11683.0,495.0,6.0,0.39176581357528034,13.525721133270563,True,1,0.02937198792273199,0.0013296813977545334,0.08849467542386222,0.0030691596643231023,0.07820186983929117,0.0026345696536763876,0.003983593180486726,0.033087497816993,0.19689304626367835,0.20581599739820364,0.3320764323705363,0.07430189781955844,0.13491027961271734,0.022624273733514437,Путешественник
10347,295737776.52,16847.0,500.0,6.0,0.3819671158069686,13.505906096040839,True,1,0.018917528818377553,0.0014635449521976408,0.09646927631536656,0.0026742469944366918,0.06153992453774062,0.0017510728798117497,0.003022493712228036,0.02484684333015219,0.14537625299652066,0.13973931760187294,0.45559673338143214,0.09559940786965379,0.09260568711331976,0.016028456207992862,Путешественник
10348,33690917.22,1613.0,276.0,6.0,0.402975821450713,13.403595784252945,False,0,0.04529773944812774,0.0013472283851344788,0.045720039616066,0.026759706009571206,0.16268050923666721,0.0034255858707072625,0.0006500324659311843,0.014229902286999833,0.05479785688066821,0.0701050747469083,0.1779203439567265,0.2810829143701182,0.17559628790658374,0.024538957921549875,Покупатель в магазинах
10349,78247156.78,5642.0,468.0,6.0,0.3892236795462602,13.499822757887275,False,7,0.023780959546323338,0.03530978752069105,0.04626940414179225,0.03169945966182364,0.16292513600006617,0.002030846570525064,0.0028113614481673696,0.020344766576961364,0.05542451404583802,0.05534829312938008,0.13833828787459232,0.3398048172505112,0.22321577829476247,0.04173014246614265,Покупатель в магазинах
10350,136086681.34,6696.0,475.0,6.0,0.4002389486260454,13.532108721624851,True,3,0.019184346655330083,0.0010968442211260407,0.011312001327697304,0.028344870872137325,0.3427736086344627,0.008054473363645918,0.0031510844101534908,0.019725251608520122,0.04029085444666778,0.03830743000467087,0.1499210469320421,0.3895052968303944,0.15765686831907277,0.022447971909666086,Покупатель в магазинах
10351,135314715.24,3142.0,428.0,6.0,0.390515595162317,13.564290260980266,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229296643347095,Офисный работник
10352,329401073.91,9254.0,493.0,6.0,0.3979900583531446,13.432461638210503,False,3,0.027392333433816644,0.0010098822570654077,0.02541551322412323,0.018490198097120103,0.1184956741539483,0.0006376923654395622,0.0018094777680137527,0.009271742632006284,0.03439796690855906,0.03897353347277677,0.23607739239261544,0.3331716957607292,0.08762873677784846,0.01284390166000476,Покупатель в магазинах
10353,310082831.59,11021.0,489.0,6.0,0.39125306233554125,13.392160421014427,False,0,0.1075436894361598,0.0008065672282388487,0.02978383279926756,0.0014346812679659072,0.06932525122327106,0.00048382943109333466,0.025852313521825192,0.017312709550776455,0.09799528765971174,0.15263465348052616,0.06326672011928527,0.23805510602277585,0.11982604715480889,0.025745501481216012,Покупатель в магазинах
10354,17487327.02,1827.0,343.0,6.0,0.4028461959496442,13.411056376573619,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10193604762816405,Офисный работник
10355,37198338.9,1291.0,234.0,6.0,0.38109992254066616,13.549186676994578,False,3,0.023741755576080308,0.017483159442907275,0.041219289498972765,0.000842884411701513,0.22179038672073606,0.0001478219233063657,0.0010712575125229585,0.005907949024035587,0.03303787578536202,0.029252315350027636,0.11473908798653373,0.4973420022795696,0.09398269125399038,0.021158122197762978,Покупатель в магазинах
10356,21941361.78,5103.0,418.0,6.0,0.3866353125612385,13.560258671369782,False,0,0.03400185492041962,0.0006256111237595207,0.006878855173773996,0.002060288711943384,0.09991257251855039,0.0007006014555583341,0.0036905662835299185,0.011284966379146956,0.16193713068615195,0.1475648987726595,0.047111073157830224,0.21492704451455427,0.3690290548593288,0.03712321997910195,Покупатель в магазинах
10357,19224056.63,1085.0,223.0,6.0,0.35576036866359445,13.52995391705069,False,3,0.3070673949632451,0.000599851021142149,0.06350826589299327,0.0023771018198462312,0.1754657211494076,0.0006413401831515517,0.0028316099482900868,0.01592062985927648,0.0,0.0,0.7378544561642815,0.03326540398357118,0.10330806021975394,0.05844812162312071,Покупатель в магазинах
10358,157725670.6,9480.0,489.0,6.0,0.3852320675105485,13.580485232067511,True,7,0.13493528909427888,0.042023659020030184,0.05218725930083318,0.002981724079605847,0.0647896145321572,0.002437207833941522,0.05385875182958328,0.02511230356436348,0.12082582814518716,0.11142157610201975,0.22796506911792455,0.2738649266519587,0.20464645911608506,0.020610443357975492,Покупатель в магазинах
10359,302513243.77,10669.0,497.0,6.0,0.3906645421314088,13.58477832974037,False,3,0.028806834211283563,0.0019700126267962765,0.014115776640994365,0.00249706204788285,0.1365483042170746,0.0016436982189713672,0.03987711119573904,0.05192678682174709,0.0,0.0,0.08858745592763242,0.7847116448907728,0.11903611078719684,0.0076647883943980364,Покупатель в магазинах
10360,23172703.6,1722.0,292.0,6.0,0.3948896631823461,13.488385598141695,False,5,0.01701196488786056,0.0,0.000165975022439764,0.00012399200583569368,0.004387854855227164,0.0005177151620754343,0.0003534442998701282,0.0025662754345159794,0.0,0.06012320892931975,0.0,0.0317616154206538,0.15380164790093806,0.13252419972264262,Офисный работник
10361,44403461.22,3330.0,447.0,6.0,0.3846846846846847,13.474774774774774,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07188763921318474,Офисный работник
10362,120454117.96,7042.0,480.0,6.0,0.40045441635898893,13.48168134052826,True,1,0.019595370170605662,0.0012655902727262808,0.01295091231765141,0.0039981137893511,0.1493152251214243,0.0026797365292832035,0.04455426722548556,0.1361289238400729,0.04443108563359573,0.04631107748306657,0.1172992656398179,0.39185068438817533,0.18523235550493422,0.031798381532061326,Путешественник
10363,22496810.79,1596.0,272.0,6.0,0.40225563909774437,13.38345864661654,False,3,0.03707758614260008,0.0008326091273491126,0.023071825817671823,0.03639824674011049,0.19048074724906375,0.0011604235926455956,0.005631787153418113,0.026602300014276825,0.04800300274028308,0.056156480658208,0.11608691846938897,0.5053376030105288,0.2031843554479217,0.03141711981300795,Покупатель в магазинах
10364,1883886.04,78.0,17.0,6.0,0.3333333333333333,14.0,False,4,0.0,0.0,0.009516615983841572,0.005683252475293038,0.05566830889622177,0.0036128565398786013,0.0,0.0,0.013053793848379491,0.03487727421134242,0.05411827883177052,0.063863374665699,0.4395170315079143,0.2939763808643117,Обычный клиент
10365,36549708.3,1141.0,40.0,6.0,0.38650306748466257,13.621384750219105,False,2,0.0017024362955038962,0.0,0.0,0.0005698743155222391,0.0002163694422699401,6.664622272785691e-06,0.0008861791654846122,0.0,0.0,0.0,0.0,0.013458213016709632,0.9239471823636962,0.04278589550330283,Пользователь наличными
10366,116562257.35,6309.0,473.0,6.0,0.39927088286574736,13.45886828340466,True,1,0.023208175969663476,0.00115622820854713,0.14565410756434705,0.005192018615277787,0.2236614690955966,0.0017022353934362958,0.004151876782437759,0.02237514731864448,0.09881542097640236,0.10288124546174124,0.24253686427084284,0.3213579974478763,0.17347810912139994,0.01822048618724696,Путешественник
10367,75145509.5,2500.0,378.0,6.0,0.3616,13.4832,False,5,0.03373047819976522,0.000932447467137075,0.004181345260557453,0.0011658354648590146,0.018241287591509378,0.003863702993456981,0.0002755917171604246,0.15897256761563378,0.0,0.0,0.18749794849684265,0.08050123434188707,0.05116739543831292,0.03157078867101167,Офисный работник
10368,95935626.07,16800.0,500.0,6.0,0.3781547619047619,13.553988095238095,False,3,0.15319112588348172,0.002845629628776342,0.026296254617229082,0.005159075312010418,0.1306737569091678,0.003705437016073877,0.006446865521560462,0.0697485998070998,0.025564367174822984,0.03338799496302699,0.019187256344758645,0.642834316367536,0.21702052566799912,0.02535490828219703,Покупатель в магазинах
10369,156259234.53,4206.0,402.0,6.0,0.39966714217784116,13.468616262482168,True,1,0.088981454067795,0.0015850386106457527,0.011180541906882205,0.001683727370042173,0.4196040033551545,0.0008397622732166086,0.05246964644784504,0.014440076945127988,0.03642735641909969,0.030546035594994667,0.3329660145622371,0.3332911520182909,0.1763159795507031,0.028361875785006124,Путешественник
10370,71144098.73,4075.0,446.0,6.0,0.38355828220858895,13.470184049079755,True,3,0.23172785029671286,0.0019620805167518073,0.13009453482748476,0.004259163801483721,0.09984358473578768,0.02688135901837715,0.004442774251727456,0.051977156728540926,0.0,0.0,0.08386901691796862,0.7163020407834745,0.18951677286923724,0.01031216942931958,Покупатель в магазинах
10371,151151841.91,10782.0,499.0,6.0,0.3968651456130588,13.58273047672046,False,3,0.34292654376559556,0.0012412522906053154,0.012280839958968384,0.0019543003000644017,0.38635957023118755,0.001024097477370926,0.0025293124792196585,0.022665547284828322,0.010693910372342349,0.01262203322097777,0.019779188610748965,0.819793766084448,0.08979711942962455,0.00880289636690144,Покупатель в магазинах
10372,121602881.51,13339.0,500.0,6.0,0.3833870604992878,13.520128945198291,False,3,0.035402773902573785,0.0022602975076490847,0.015379112622805807,0.0046146507634677505,0.07597354557128866,0.0016353581225264503,0.06178717540819235,0.03139149395638363,0.015681239098295444,0.019351278775466246,0.012421002703589633,0.7558484697785842,0.14254596424653423,0.013102016829008939,Покупатель в магазинах
10373,154966234.52,6481.0,469.0,6.0,0.3966980404258602,13.416293781823793,True,1,0.17693915442245076,0.0008084076533706563,0.010830162487966994,0.0021107350966689795,0.06346480825621857,0.0007912773410273091,0.0033267538673624085,0.26860608957126,0.09434401523199634,0.08239883061978913,0.29621493418991024,0.32106822679219604,0.13476484128743996,0.019274011588727862,Путешественник
10374,49226188.17,1530.0,50.0,6.0,0.396078431372549,13.624836601307189,False,2,0.00015350894068627617,0.0,0.0007561375638401375,0.0,0.004019503791694867,6.011576581514538e-05,0.0002730902086827171,0.0,0.0,0.0,0.0,0.015402864170215925,0.9138631625232337,0.047445172718519675,Пользователь наличными
10375,31168574.509999998,1850.0,317.0,6.0,0.42486486486486486,13.555675675675676,False,3,0.029988412838710864,0.006224464001000603,0.14428485584277048,0.007167043520977502,0.07239904248030368,0.0017020784823822861,0.17688615750557146,0.05532783892464256,0.0,0.0,0.10055535388679539,0.685363184098983,0.19792371313037635,0.01615774888384525,Покупатель в магазинах
10376,192373982.86,12710.0,500.0,6.0,0.3959087332808812,13.508575924468921,False,3,0.42245939129484217,0.0007776770942507064,0.008453208463139473,0.001848988593529606,0.2738061611914167,0.0011768743706094726,0.0022743371192683946,0.01756106309062878,0.009574574859950996,0.012633622716896737,0.02261628633621564,0.8175889083424676,0.08304657294342406,0.008116315817697053,Покупатель в магазинах
10377,179623490.22,24603.0,500.0,6.0,0.3844653091086453,13.513189448441247,False,3,0.03585761885659456,0.002278882786982069,0.088362422813187,0.004103834521293158,0.2568073930837352,0.01389910143123373,0.0059171230260487255,0.04010595263000786,0.017894651173202217,0.02287527151915064,0.017218498739847054,0.6944066278148284,0.1844970274177985,0.02170481708837157,Покупатель в магазинах
10378,13223880.78,447.0,49.0,5.0,0.4004474272930649,13.74496644295302,True,0,0.008252897301150653,0.0,0.0036181224555776738,0.003957259663074489,0.05618508986588127,0.0005617503759739734,0.03298985277149481,0.001979583787505985,0.08202991905678692,0.052410310674322336,0.05649896141910016,0.10337720316320033,0.6349875758634902,0.03177750971829315,Покупатель в магазинах
10379,263670899.59,15887.0,499.0,6.0,0.3924592434065588,13.577138540945427,False,3,0.055213713279082456,0.003338579120292825,0.3701015254309127,0.006149003748692372,0.10906832378816932,0.0015796258921543735,0.006114935483995858,0.06219344192134707,0.0,0.0,0.0855932321128089,0.7046207350484809,0.19332053737921562,0.016465495459494595,Покупатель в магазинах
10380,258337058.91,3383.0,398.0,6.0,0.3860478864912799,13.402601241501626,True,8,0.020336955766885642,0.0009606508297613567,0.008064821473119868,0.0016543249420087624,0.2710549300028803,0.0007893463325021486,0.002293510665871659,0.3753240216448356,0.032715570641161484,0.03161984836579636,0.6012797634431348,0.2029235958680753,0.05836173897625953,0.02028895514300179,Покупатель в магазинах
10381,206241235.24,6055.0,492.0,6.0,0.38480594549958713,13.537076796036333,False,5,0.004876707554769977,0.00044603776685564814,0.005844038407728846,0.0006681225984689753,0.09000435411666806,0.004565298248453217,0.0018800275296489248,0.003329942284339084,0.0,0.0,0.04821272563863839,0.11506767093585217,0.041795715536561,0.03112773249505291,Офисный работник
10382,230877647.1,9776.0,499.0,6.0,0.3896276595744681,13.515241407528642,False,3,0.3022480761845914,0.0019974178782247304,0.015421061435444609,0.04317983241436109,0.25305090039615186,0.0021732370643169118,0.003569144784480091,0.028504337048919966,0.0,0.0,0.08999314360216382,0.7586469372417647,0.14223117920885986,0.009128739947211632,Покупатель в магазинах
10383,85866885.39,2240.0,178.0,6.0,0.41875,13.413839285714285,True,1,0.021549883073032704,0.0006042941905290411,0.0019295611951856777,0.0014988672223924483,0.03673657086399183,0.0001620263729936135,0.0007869924440961489,0.008703906594555938,0.0381799843456509,0.039627556357089845,0.12245830348033775,0.25300062534386514,0.49119051900433675,0.033040816458103514,Путешественник
10384,16392235.43,2138.0,242.0,6.0,0.3999064546304958,13.591206735266605,True,8,0.009517756785902873,2.1106334244492975e-05,0.0028007711453421945,0.0005549261440786908,0.14372902524863262,6.492403092578082e-05,0.001433226121008683,0.30590551187563075,0.08841755697014168,0.08405469259417536,0.10324008017251861,0.4030538811020481,0.2470681937978974,0.020611099776035854,Покупатель в магазинах
10385,118897815.23,5189.0,444.0,6.0,0.3867797263441896,13.50067450375795,True,1,0.03237642291873423,0.0005393672699195147,0.010773706375697885,0.0023375828181733697,0.23933374658695986,0.0011579688805355014,0.002344950489297565,0.24566033197076098,0.1052196206952961,0.1017384235917217,0.5363931643035624,0.1165139941655091,0.06766314405725182,0.010451596588180638,Путешественник
10386,7461455.03,298.0,64.0,6.0,0.35906040268456374,13.419463087248323,False,4,0.0006076107115531325,0.0008473655573315169,0.0011893685567116526,0.020541102155513493,0.044050689668232175,0.0012548839284500788,0.00353582376278156,0.015421859347452235,0.022233394067644737,0.038150918132652735,0.04296063150031476,0.09716874618756496,0.34323064197305764,0.3852926793019886,Обычный клиент
10387,31568148.580000002,1299.0,185.0,6.0,0.4080061585835258,13.61431870669746,False,0,0.012559671309048304,0.0014874343954953595,0.053706425820427374,0.0007802421462120475,0.036812616585828295,0.00029543354360377885,0.08025774281882198,0.00387012623468842,0.11676847727254329,0.1678433430003832,0.03315809089492064,0.2597767214386318,0.1440059111632577,0.012200747187436103,Покупатель в магазинах
