card_id,total_amount,avg_amount,transaction_count,activity_days,unique_merchants,unique_cities,weekend_ratio,avg_hour,auto_spending_ratio,cash_withdrawal_ratio,incoming_transfer_ratio,cluster,cluster_label
10433,118004340.69,22218.855336094897,5311.0,325.0,466.0,6.0,0.4140463189606477,13.473922048578423,0.01432098014461607,0.13419845327216837,0.03466557413126292,7,Неопределенный клиент
10434,333381740.13,58828.61128110111,5667.0,646.0,482.0,6.0,0.38980059996470795,13.473442738662431,0.0068559938199036375,0.028324886648914138,0.0,6,Обычный клиент
10435,6334736.33,16242.913666666667,390.0,22.0,97.0,6.0,0.3974358974358974,13.748717948717948,0.01280194246064224,0.1577019070657989,0.05778760960679164,1,Обычный клиент
10436,52675470.68,24319.238541089566,2166.0,77.0,302.0,6.0,0.4132040627885503,13.757156048014775,0.016404650947487272,0.12556128905196903,0.07553440090115204,1,Обычный клиент
10437,83794852.94,42277.92782038345,1982.0,311.0,238.0,6.0,0.3975782038345106,13.520686175580222,0.1564942503018611,0.2658158492855039,0.03661664961924331,7,Неопределенный клиент
10438,2123962.08,27230.28307692308,78.0,93.0,16.0,6.0,0.4230769230769231,13.14102564102564,0.0,0.31121082915001946,0.007650263699623112,2,Неопределенный клиент
10439,17923038.93,19210.116752411574,933.0,71.0,181.0,6.0,0.39978563772775993,13.77706323687031,0.037490812390931966,0.2195498216216841,0.05716928942696885,1,Обычный клиент
10440,21895494.1,14117.017472598325,1551.0,116.0,259.0,6.0,0.3952288845905867,13.491295938104448,0.15578617885585874,0.21282917748816638,0.05001072526607198,1,Обычный клиент
10441,135706579.31,27060.135455633103,5015.0,165.0,413.0,6.0,0.38464606181455635,13.564905284147557,0.012277946496564742,0.05910546150955074,0.09732802033001152,5,Неопределенный клиент
10442,135646273.7,15472.370674118853,8767.0,344.0,487.0,6.0,0.3891867229382913,13.440743697958252,0.05938381925488898,0.20830649622187153,0.13089435467477942,5,Неопределенный клиент
10443,208860592.6,29764.941228445205,7017.0,271.0,476.0,6.0,0.39247541684480547,13.614507624340886,0.016240245456432743,0.10983881504126308,0.06242653636902494,7,Неопределенный клиент
10444,30474308.25,13653.363911290322,2232.0,172.0,338.0,6.0,0.39695340501792115,13.674283154121865,0.06732667114765435,0.23646147899025732,0.07486825102912714,1,Обычный клиент
10445,7061213.44,28821.279346938776,245.0,6.0,41.0,6.0,0.42448979591836733,13.555102040816326,0.0397893283339131,0.05409835055205469,0.14345235965562314,5,Неопределенный клиент
10446,372042564.67,22095.41303420834,16838.0,621.0,499.0,6.0,0.3889416795343865,13.596626677752703,0.060422045875152146,0.07624127638502766,0.11285971842292752,5,Неопределенный клиент
10447,53776365.28,30262.445289814295,1777.0,84.0,241.0,6.0,0.36803601575689365,13.45357343837929,0.03446090564787981,0.11371166437450232,0.08493948905280123,5,Неопределенный клиент
10448,78704587.11,29139.054835246206,2701.0,192.0,137.0,6.0,0.36542021473528324,13.479081821547576,0.003127468792333266,0.8921462214376897,0.0,3,Обычный клиент
10449,10781913.32,4751.834869986778,2269.0,239.0,256.0,6.0,0.378580872631115,13.565447333627148,0.12089434976091978,0.36616877569184536,0.14453033740397386,5,Неопределенный клиент
10450,360531458.84,26917.385309840225,13394.0,423.0,500.0,6.0,0.3850978049873077,13.53083470210542,0.08040631875307451,0.11782328270790851,0.0,4,Неопределенный клиент
10451,140417961.18,14642.123167883212,9590.0,641.0,492.0,6.0,0.38988529718456727,13.628988529718457,0.021106038110045716,0.2287527872508026,0.06094911319093403,1,Обычный клиент
10452,61130807.04,14431.257563739377,4236.0,260.0,449.0,6.0,0.3862134088762984,13.418319169027384,0.03082947193494143,0.21712456685407436,0.053557261527035126,1,Обычный клиент
10453,3953.3900000000003,1976.6950000000002,2.0,3.0,2.0,1.0,0.5,9.5,0.0,0.0,0.0,6,Обычный клиент
10454,88558963.72,15746.615170697012,5624.0,191.0,439.0,6.0,0.3931365576102418,13.51404694167852,0.015212567914181099,0.0989848981037738,0.156072381037568,5,Неопределенный клиент
10455,21372936.0,32630.436641221375,655.0,68.0,68.0,6.0,0.42748091603053434,13.601526717557253,0.07546204040474365,0.5881737539475157,0.041336232888172224,3,Обычный клиент
10456,269469157.11,34738.83680675519,7757.0,290.0,485.0,6.0,0.3931932448111383,13.532937991491556,0.01198331324679891,0.09882763684575953,0.05645599438228042,7,Неопределенный клиент
10457,108107177.62,34494.95137843012,3134.0,507.0,387.0,6.0,0.3991703892788768,13.611678366305041,0.033026424781433486,0.14604025697068235,0.07551259370302668,7,Неопределенный клиент
10458,258098462.22,39750.26370244879,6493.0,542.0,481.0,6.0,0.38040967195441244,13.417834591098107,0.011417514752521644,0.08051578386502174,0.026797076009327958,7,Неопределенный клиент
10459,37497459.87,31885.59512755102,1176.0,134.0,203.0,6.0,0.3707482993197279,13.656462585034014,0.1701617518125502,0.20286707489981243,0.0461378462967337,0,Автолюбитель
10460,92327533.04,19660.888637137992,4696.0,370.0,450.0,6.0,0.39799829642248724,13.465076660988075,0.023923638022940074,0.16471792865310592,0.03826669070069631,7,Неопределенный клиент
10461,67172425.08,19750.78655689503,3401.0,90.0,424.0,6.0,0.3875330785063217,13.502499264922081,0.03672606842855405,0.16683929434813255,0.0,1,Обычный клиент
10462,280098532.75,37825.5952397029,7405.0,221.0,488.0,6.0,0.40486158001350436,13.576232275489534,0.019646484528041498,0.08872591996824732,0.0,7,Неопределенный клиент
10463,30277987.46,23859.72219070134,1269.0,55.0,206.0,6.0,0.4310480693459417,13.677698975571316,0.06409482805169243,0.1279147104845257,0.11711621833137519,5,Неопределенный клиент
10464,181069118.54,11481.871816106532,15770.0,323.0,500.0,6.0,0.37349397590361444,13.592073557387444,0.025450991903856652,0.12069424193486772,0.013394314886799583,4,Неопределенный клиент
10465,14917972.040000001,20379.743224043716,732.0,164.0,141.0,6.0,0.39344262295081966,13.569672131147541,0.006581481030849284,0.08989157483365279,0.0,1,Обычный клиент
10466,71377184.09,17286.796824897072,4129.0,152.0,411.0,6.0,0.40033906514894646,13.551707435214338,0.2026644668660534,0.18426056123783965,0.10585664601832571,0,Автолюбитель
10467,596852.36,4203.1856338028165,142.0,13.0,34.0,5.0,0.4647887323943662,14.612676056338028,0.013556853490534912,0.4624259171899731,0.1628330999646211,5,Неопределенный клиент
10468,230715594.34,7522.271668351212,30671.0,706.0,500.0,6.0,0.3866518861465228,13.56864790844772,0.03792364549535373,0.17378105764673385,0.020622334366303847,4,Неопределенный клиент
10469,12422741.8,25934.742797494782,479.0,15.0,102.0,6.0,0.36325678496868474,13.118997912317328,0.029446136439863862,0.10086340199069418,0.05998174332175204,1,Обычный клиент
10470,8112946.04,31324.115984555985,259.0,71.0,9.0,5.0,0.3861003861003861,13.250965250965251,0.00140044318598722,0.9329533270259492,0.0,3,Обычный клиент
10471,158664667.18,42074.95814903209,3771.0,384.0,440.0,6.0,0.3876955714664545,13.52956775391143,0.008933314676745284,0.037588708979763165,0.0,6,Обычный клиент
10472,28257384.63,15491.987187499999,1824.0,289.0,312.0,6.0,0.3684210526315789,13.649671052631579,0.0,0.0,0.0,6,Обычный клиент
10473,32623906.43,5828.820159013757,5597.0,110.0,474.0,6.0,0.4077184205824549,13.461497230659281,0.04595215699311335,0.20641304910706856,0.022591352803852438,1,Обычный клиент
10474,193188041.08,8021.759792384671,24083.0,523.0,500.0,6.0,0.39301582028817006,13.568118589876676,0.031517990896126745,0.16500503769174613,0.015993223559425927,4,Неопределенный клиент
10475,136480352.87,23470.396022355977,5815.0,294.0,465.0,6.0,0.37368873602751507,13.541530524505589,0.024726160938449513,0.1408554388653377,0.048818159023565545,7,Неопределенный клиент
10476,37898995.75,30963.231821895424,1224.0,142.0,207.0,6.0,0.3758169934640523,13.459967320261438,0.2743658968852757,0.20377848666346257,0.040275409936159065,0,Автолюбитель
10477,213805246.61,7191.323756684942,29731.0,657.0,500.0,6.0,0.3894251791059837,13.553294541051427,0.064112548065782,0.16770402302336654,0.02488276880176041,4,Неопределенный клиент
10478,26255938.48,10587.071967741937,2480.0,705.0,349.0,6.0,0.38225806451612904,13.307661290322581,0.011603458784460102,0.13840678377457868,0.0,6,Обычный клиент
10479,14474360.43,4295.062442136498,3370.0,367.0,333.0,6.0,0.3919881305637982,13.415430267062314,0.0458451233965852,0.37790961655637034,0.16058739805749053,5,Неопределенный клиент
10480,133510448.1,30029.34055330634,4446.0,599.0,414.0,6.0,0.3769680611785875,13.565677013045434,0.20451269783432027,0.2182900320892564,0.03718305488931994,0,Автолюбитель
10481,523396001.4,46765.18954610436,11192.0,625.0,495.0,6.0,0.39188706218727665,13.46488563259471,0.0402801157892071,0.07052594957023682,0.029627861081324647,7,Неопределенный клиент
10482,4635669.74,4687.229261880688,989.0,96.0,157.0,6.0,0.3923154701718908,13.435793731041455,0.017466589412385533,0.35356271950469015,0.17128380461374282,5,Неопределенный клиент
10483,227799044.25,19236.534728086473,11842.0,673.0,495.0,6.0,0.39115014355683164,13.530906941395035,0.026772543537570175,0.17419300476279326,0.06931846738860933,7,Неопределенный клиент
10484,220164292.1,22020.833376675335,9998.0,692.0,498.0,6.0,0.382376475295059,13.549409881976395,0.016908684348818617,0.1426979811318822,0.036850574008227194,7,Неопределенный клиент
10485,164413902.4,32162.343974960877,5112.0,672.0,286.0,6.0,0.3761737089201878,13.647496087636933,0.01424525168377732,0.5953146210341395,0.05244562183690373,3,Обычный клиент
10486,204126307.96,9219.380694638905,22141.0,468.0,500.0,6.0,0.3898649564156994,13.534935188112552,0.5127221029271194,0.1380664760052519,0.018014714990684043,0,Автолюбитель
10487,109236525.5,30675.80047739399,3561.0,442.0,393.0,6.0,0.35270991294580173,13.52653748946925,0.09510771303321983,0.22458605203439944,0.046204592162719424,7,Неопределенный клиент
10488,803007.13,21702.895405405405,37.0,2.0,13.0,4.0,0.0,13.08108108108108,0.0,0.11332402490622966,0.08521806026803275,2,Неопределенный клиент
10489,50574953.51,33852.043848728244,1494.0,56.0,229.0,6.0,0.39357429718875503,13.497322623828648,0.00500549387455087,0.10412268592513434,0.0705798301780782,1,Обычный клиент
10490,159948141.79,16947.24960690824,9438.0,361.0,487.0,6.0,0.3682983682983683,13.572472981563891,0.028091180677166906,0.1968888143842687,0.11538225241922645,5,Неопределенный клиент
10491,8670961.79,33095.27400763358,262.0,84.0,7.0,3.0,0.4122137404580153,13.709923664122137,0.0009206487346313172,0.9019760655640026,0.0,3,Обычный клиент
10492,222796788.95,14154.81505400254,15740.0,320.0,500.0,6.0,0.38348157560355783,13.490216010165184,0.024243042305300694,0.08792765861807993,0.012497541832278728,4,Неопределенный клиент
10493,331467674.84,15823.356637387817,20948.0,724.0,500.0,6.0,0.38337788810387624,13.573897269429063,0.08086110198509637,0.1999229639269883,0.0,4,Неопределенный клиент
10494,125734304.56,17804.347856131408,7062.0,253.0,467.0,6.0,0.3888416879071085,13.527470971396205,0.05745786693044083,0.1820903219699647,0.1036109374890871,5,Неопределенный клиент
10495,21598758.19,20688.46569923372,1044.0,49.0,202.0,6.0,0.421455938697318,13.790229885057471,0.11963334221669897,0.151166098128348,0.05500143293191801,0,Автолюбитель
10496,578877110.79,43219.1362393609,13394.0,429.0,499.0,6.0,0.38464984321337914,13.55368075257578,0.15893207173875587,0.07221049031106742,0.0,4,Неопределенный клиент
10497,152418090.28,17984.435431268437,8475.0,288.0,476.0,6.0,0.36932153392330386,13.45014749262537,0.018186280610837213,0.08946444595224855,0.1305591463155288,5,Неопределенный клиент
10498,79523560.54,19084.127799376052,4167.0,203.0,421.0,6.0,0.39788816894648427,13.397888168946483,0.02476479708185863,0.16725860750801838,0.06032611665554078,1,Обычный клиент
10499,53776392.01,19691.099234712558,2731.0,86.0,341.0,6.0,0.38374221896741123,13.459172464298792,0.03881797145505449,0.08317776319333998,0.1177366138439082,5,Неопределенный клиент
10500,31571443.88,46360.416857562406,681.0,28.0,106.0,6.0,0.3744493392070485,13.030837004405287,0.017008461571824694,0.07484611755425359,0.05062584454721493,7,Неопределенный клиент
10501,10035429.33,48715.676359223304,206.0,311.0,42.0,6.0,0.3106796116504854,13.79126213592233,0.06571550337448294,0.18843239664366207,0.012152319147465911,2,Неопределенный клиент
10502,10224779.07,25690.399673366835,398.0,570.0,72.0,6.0,0.3844221105527638,13.105527638190955,0.008906389994008937,0.3459243447496807,0.021085486397702673,2,Неопределенный клиент
10503,19824504.74,11613.65245459871,1707.0,453.0,307.0,6.0,0.3954305799648506,13.520796719390743,0.027045963923535574,0.16903322650167754,0.0,6,Обычный клиент
10504,117538210.88,5953.411886744669,19743.0,412.0,500.0,6.0,0.39639365851187763,13.55255027098212,0.040772278939081974,0.22685388692212158,0.02296441871789022,4,Неопределенный клиент
10505,7362840.28,15056.933087934562,489.0,12.0,98.0,6.0,0.44785276073619634,13.421267893660533,0.016092826340652334,0.09452873803205737,0.1664353528527173,5,Неопределенный клиент
10506,13322669.92,5749.965438066465,2317.0,230.0,283.0,6.0,0.40051791109192925,13.439361242986621,0.026634565903889032,0.3514310590981001,0.11187539351721776,5,Неопределенный клиент
10507,57908456.6,26636.82456301748,2174.0,220.0,355.0,6.0,0.41950321987120515,13.428242870285189,0.013438957204050228,0.05334281349159632,0.0,6,Обычный клиент
10508,111484548.54,43685.16792319749,2552.0,297.0,352.0,6.0,0.381269592476489,13.64615987460815,0.028573957841853227,0.15736709911602964,0.043238641884713325,7,Неопределенный клиент
10509,230295379.0,16814.791106892524,13696.0,474.0,499.0,6.0,0.38770443925233644,13.479191004672897,0.020463746778002005,0.09859511770750728,0.13887829668523222,5,Неопределенный клиент
10510,5324061.79,4381.943860082304,1215.0,120.0,166.0,6.0,0.39670781893004115,13.727572016460906,0.06962354394463179,0.37039389807682904,0.13239668279657588,5,Неопределенный клиент
10511,32036351.71,23783.483080920563,1347.0,75.0,237.0,6.0,0.3749072011878248,13.517446176688939,0.2571515631546923,0.15351311049768718,0.03299965924865294,0,Автолюбитель
10512,48152118.78,32058.667629826898,1502.0,494.0,49.0,6.0,0.43009320905459386,13.373501997336884,0.0018981357895711689,0.8928994422122498,0.0,3,Обычный клиент
10513,8977619.68,18173.3191902834,494.0,93.0,130.0,6.0,0.3441295546558704,13.356275303643725,0.007718302007643077,0.07507557949926433,0.0,1,Обычный клиент
10514,250263972.31,25765.877927519818,9713.0,297.0,497.0,6.0,0.3873159682899207,13.54638113868012,0.3805368520724732,0.12742145705455096,0.0,0,Автолюбитель
10515,107286546.55,15015.611833449964,7145.0,452.0,483.0,6.0,0.37900629811056685,13.531980405878237,0.09581315449658306,0.2160289499969929,0.05222902526169532,1,Обычный клиент
10516,206550085.36,14542.708256002254,14203.0,597.0,500.0,6.0,0.38794620854748996,13.648102513553475,0.1265071999096849,0.21993212891112793,0.13265874294964755,5,Неопределенный клиент
10517,30732622.19,19183.908982521847,1602.0,51.0,245.0,6.0,0.36891385767790263,13.329588014981274,0.3835306557028937,0.09934069345353183,0.1369078773684687,0,Автолюбитель
10518,35699924.0,16520.0944007404,2161.0,157.0,319.0,6.0,0.41601110596945856,13.513188338732068,0.020707963411910904,0.20691920800727756,0.05776975155465317,1,Обычный клиент
10519,566221.29,25737.331363636364,22.0,31.0,8.0,4.0,0.45454545454545453,11.954545454545455,0.2215294483186953,0.2825750335173727,0.0,2,Неопределенный клиент
10520,27714202.99,15328.652096238937,1808.0,271.0,333.0,6.0,0.4059734513274336,13.489491150442477,0.0,0.0,0.0,6,Обычный клиент
10521,195764477.82,52823.658343227195,3706.0,613.0,398.0,6.0,0.3896384241770103,13.348354020507285,0.019388748419874084,0.09480269457804538,0.041460182972841646,7,Неопределенный клиент
10522,191233019.94,23160.108991159017,8257.0,541.0,491.0,6.0,0.38331112995034516,13.4743853699891,0.03927041800812551,0.13797303419816506,0.039360429293861625,7,Неопределенный клиент
10523,136984087.92,16070.399802909431,8524.0,561.0,495.0,6.0,0.3906616611919287,13.515954950727359,0.029126966427882907,0.209119178986172,0.0523382556971658,1,Обычный клиент
10524,227935759.78,9942.672182333697,22925.0,490.0,500.0,6.0,0.39153762268266085,13.501112322791712,0.06501936056152074,0.12883454543658968,0.01738265476125459,4,Неопределенный клиент
10525,333714768.56,30365.311060964512,10990.0,600.0,496.0,6.0,0.38098271155596,13.574522292993631,0.033840763082589057,0.10650113015184083,0.04123880486136074,7,Неопределенный клиент
10526,34459373.48,5630.616581699346,6120.0,118.0,480.0,6.0,0.40294117647058825,13.51062091503268,0.030454371743267115,0.22684684051313173,0.03431564536964995,1,Обычный клиент
10527,14072017.03,11805.383414429529,1192.0,33.0,238.0,6.0,0.4773489932885906,13.690436241610739,0.04182629958059396,0.25220265100830397,0.0,1,Обычный клиент
10528,308058185.64,20817.55545614272,14798.0,467.0,500.0,6.0,0.38741721854304634,13.515812947695634,0.06272187119409926,0.15871027708101776,0.0,4,Неопределенный клиент
10529,113133888.95,29263.809868080705,3866.0,286.0,177.0,6.0,0.37015002586652873,13.522762545266426,0.0014259187189374879,0.8995713039174191,0.0,3,Обычный клиент
10530,105556719.21,7597.287981142939,13894.0,274.0,500.0,6.0,0.3894486828846984,13.50633366920973,0.2597939833223053,0.15825615010605065,0.023422447651876014,0,Автолюбитель
10531,65493437.89,31276.71341451767,2094.0,690.0,65.0,6.0,0.3658070678127985,13.548710601719197,0.00011101539687398445,0.9096483849276827,0.0,3,Обычный клиент
10532,160274784.36,8001.73661308038,20030.0,421.0,500.0,6.0,0.3988017973040439,13.586520219670494,0.07115085823098467,0.15785390135464225,0.02167170346770323,4,Неопределенный клиент
10533,6837908.99,37162.548858695656,184.0,250.0,45.0,6.0,0.4076086956521739,13.532608695652174,0.005671442842645965,0.24364173352356946,0.049497907985464426,2,Неопределенный клиент
10534,211813180.17,29051.32082979015,7291.0,377.0,484.0,6.0,0.4000822932382389,13.544781237141681,0.05895761510203098,0.11633364826600158,0.03989488455448272,7,Неопределенный клиент
10535,334590646.0,27526.99679144385,12155.0,561.0,496.0,6.0,0.3871657754010695,13.57186343068696,0.1694528921469012,0.11487469975475645,0.10471815476276046,5,Неопределенный клиент
10536,29961629.07,16738.340262569833,1790.0,130.0,303.0,6.0,0.3983240223463687,13.61564245810056,0.06576193088155069,0.17565800536759665,0.054318808439877665,1,Обычный клиент
10537,42149493.47,24620.031232476635,1712.0,84.0,293.0,6.0,0.3639018691588785,13.626752336448599,0.026051816513087033,0.13153182977029024,0.05330980363024515,1,Обычный клиент
10538,221640018.82,19026.527497639283,11649.0,476.0,498.0,6.0,0.3972873208000687,13.574298223023435,0.02623599754664558,0.16749231568216305,0.09878724526630592,5,Неопределенный клиент
10539,14174957.2,18975.846318607764,747.0,29.0,139.0,6.0,0.3507362784471218,13.50334672021419,0.3770210135096564,0.1000355754160584,0.12790857245057502,0,Автолюбитель
10540,25112835.39,9314.849922106825,2696.0,608.0,385.0,6.0,0.3939169139465875,13.43545994065282,0.0651732711413277,0.1583254116173299,0.0,1,Обычный клиент
10541,131962844.72,32720.764869823954,4033.0,239.0,439.0,6.0,0.3885445078105629,13.505083064716093,0.011199723930898296,0.1002782262543514,0.02209770497284563,7,Неопределенный клиент
10542,185219402.1,51564.42152004454,3592.0,580.0,390.0,6.0,0.38780623608017817,13.556236080178174,0.021762427339138895,0.09284664460106257,0.05567893073335863,7,Неопределенный клиент
10543,52980978.68,8137.149236676394,6511.0,133.0,484.0,6.0,0.3802795269543849,13.609430195054523,0.12302402583704028,0.16402113015855674,0.018895688508259168,1,Обычный клиент
10544,52245519.99,23704.863879310346,2204.0,273.0,316.0,6.0,0.39019963702359345,13.638838475499092,0.1406255799809487,0.26318046030801884,0.05876687227130036,0,Автолюбитель
10545,200458223.7,7070.587411378787,28351.0,650.0,500.0,6.0,0.3863708511163627,13.568304468978166,0.08644228602929599,0.17943888425266935,0.0250939513837466,4,Неопределенный клиент
10546,279583921.92,20337.81348075944,13747.0,498.0,499.0,6.0,0.37469993453117045,13.534516621808395,0.0801454363903359,0.07897449842025593,0.12047789110576332,5,Неопределенный клиент
10547,11491802.62,32647.166534090906,352.0,615.0,63.0,6.0,0.39488636363636365,13.65625,0.016108263091626267,0.3530342570398238,0.012697260371149675,2,Неопределенный клиент
10548,5010697.91,30740.477975460122,163.0,208.0,39.0,6.0,0.43558282208588955,13.94478527607362,0.00501443919615581,0.2883829809648213,0.030172984425636627,2,Неопределенный клиент
10549,258436552.01,15271.320215682797,16923.0,626.0,499.0,6.0,0.3865744844294747,13.541866099391362,0.021068157339404987,0.11061902729182756,0.1559949831649203,5,Неопределенный клиент
10550,236544636.72,9090.877660261338,26020.0,583.0,500.0,6.0,0.3839738662567256,13.541929285165258,0.03033369671574264,0.1351330575202906,0.019204375389737648,4,Неопределенный клиент
10551,234972448.37,61786.07635287931,3803.0,398.0,444.0,6.0,0.40625821719694977,13.524848803576123,0.0023981565239201237,0.027692608410641126,0.0,6,Обычный клиент
10552,214671374.43,25960.983725964445,8269.0,283.0,482.0,6.0,0.38021526182126014,13.608175111863586,0.013770863990829668,0.05928596690542929,0.09133759092036572,7,Неопределенный клиент
10553,29395247.28,10502.053333333333,2799.0,433.0,405.0,6.0,0.3694176491604144,13.553054662379422,0.0,0.0,0.0,6,Обычный клиент
10554,20410915.92,18471.417122171948,1105.0,74.0,215.0,6.0,0.3773755656108597,13.485067873303167,0.13251585527083978,0.17196680510357026,0.03809636975859925,0,Автолюбитель
10555,116672542.82000001,11110.612591181793,10501.0,206.0,497.0,6.0,0.40862774973812016,13.58061137034568,0.3526134558794216,0.10303195344379998,0.014399879949406592,0,Автолюбитель
10556,1618643.21,25291.30015625,64.0,92.0,23.0,6.0,0.4375,14.125,0.0,0.1791623986116125,0.015478902234421383,2,Неопределенный клиент
10557,390588286.53,31835.38075882305,12269.0,691.0,500.0,6.0,0.38275328062596786,13.57201075882305,0.011385662482375622,0.10223808899843406,0.036862691756359464,7,Неопределенный клиент
10558,74767477.11,23979.306321359847,3118.0,705.0,403.0,6.0,0.3694676074406671,13.436177036561899,0.02593996902084316,0.07048519227479923,0.0,7,Неопределенный клиент
10559,218676052.64,14583.26459753251,14995.0,536.0,498.0,6.0,0.3875291763921307,13.615205068356119,0.12515621838599877,0.11661542126874566,0.17492676252471795,5,Неопределенный клиент
10560,19910346.97,16454.83220661157,1210.0,69.0,220.0,6.0,0.4041322314049587,13.496694214876033,0.011193348379905205,0.15861099782732718,0.07686935101161625,1,Обычный клиент
10561,107619110.16,32163.511703526598,3346.0,576.0,329.0,6.0,0.3646144650328751,13.467423789599522,0.20820276767469603,0.3428573228782772,0.0530404762826372,0,Автолюбитель
10562,160170720.63,52240.93954011742,3066.0,326.0,421.0,6.0,0.37997390737116765,13.531963470319635,0.003987668392124159,0.03473169114878821,0.0,6,Обычный клиент
10563,3928453.14,19941.38649746193,197.0,241.0,38.0,5.0,0.41116751269035534,13.741116751269036,0.031233812808061135,0.41644890283711006,0.039690497619121405,2,Неопределенный клиент
10564,17376437.88,25781.065103857567,674.0,47.0,150.0,6.0,0.45548961424332346,13.5459940652819,0.015606893189088996,0.11693996284122186,0.04295005081904624,1,Обычный клиент
10565,122459073.41,18158.22559460261,6744.0,539.0,482.0,6.0,0.38537959667852906,13.520907473309608,0.06686430357500449,0.17203298549766483,0.04944274696353838,7,Неопределенный клиент
10566,36968049.08,9881.862892274792,3741.0,602.0,433.0,6.0,0.40363539160652234,13.592354985298048,0.0,0.0,0.0,6,Обычный клиент
10567,20756704.04,4285.0338645747315,4844.0,528.0,400.0,6.0,0.3744838976052849,13.502477291494632,0.02024034592343689,0.3977510101839849,0.1491182315860587,5,Неопределенный клиент
10568,126515655.31,12607.439492775287,10035.0,197.0,497.0,6.0,0.3895366218236173,13.543796711509716,0.10999998226227423,0.10139456629748851,0.01404247186363485,4,Неопределенный клиент
10569,12919305.47,40754.90684542587,317.0,531.0,47.0,6.0,0.444794952681388,12.876971608832807,0.01728373715742786,0.23855771559521766,0.02473660219135603,2,Неопределенный клиент
10570,208861748.72,28412.6987783975,7351.0,249.0,475.0,6.0,0.3864780301999728,13.541422935655014,0.014025226198441263,0.06252940081196118,0.08703855522329652,5,Неопределенный клиент
10571,88125410.53,20083.274961257976,4388.0,169.0,425.0,6.0,0.3689608021877849,13.579307201458523,0.020247240600287278,0.1634375364991562,0.09710233630159294,5,Неопределенный клиент
10572,192506795.72,42922.3624793757,4485.0,132.0,451.0,6.0,0.38461538461538464,13.50345596432553,0.035018010168352924,0.07299482570183419,0.0,7,Неопределенный клиент
10573,15845720.05,12151.625805214724,1304.0,328.0,235.0,6.0,0.3934049079754601,13.437883435582823,0.0010148273444979864,0.10930396312283706,0.0,6,Обычный клиент
10574,180971071.16,13287.156472834067,13620.0,477.0,499.0,6.0,0.39919236417033777,13.60748898678414,0.053285712949525985,0.12065464308765271,0.1790209645792318,5,Неопределенный клиент
10575,115775000.48,19978.4297635893,5795.0,305.0,473.0,6.0,0.37946505608283004,13.530457290767904,0.04063366953570148,0.14542863252165197,0.06491278910681807,7,Неопределенный клиент
10576,7109169.99,6330.516464826358,1123.0,123.0,165.0,6.0,0.40872662511130897,13.494211932324133,0.017017689852708108,0.2100104515857835,0.107345852057759,5,Неопределенный клиент
10577,90971721.91,23616.750236240914,3852.0,480.0,404.0,6.0,0.38161993769470404,13.508566978193146,0.05158706410595191,0.28442904516634976,0.05459694678433948,1,Обычный клиент
10578,224931694.35999998,23342.84914487339,9636.0,535.0,497.0,6.0,0.38304275633042756,13.507783312577834,0.02078957144436815,0.1420609047156248,0.05246404417828705,7,Неопределенный клиент
10579,121001609.75,12628.011871216864,9582.0,633.0,496.0,6.0,0.4018993946983928,13.460551033187226,0.08699288192734146,0.25183962480300803,0.06876125447579014,0,Автолюбитель
10580,48384817.18,13579.797131630648,3563.0,272.0,402.0,6.0,0.37721021611001965,13.573112545607634,0.07932176152949143,0.22624865893933713,0.05951482567945501,1,Обычный клиент
10581,84870811.6,23927.49128841274,3547.0,211.0,413.0,6.0,0.3859599661685932,13.570341133352128,0.025324027772110996,0.1359242333438461,0.03410150704862589,1,Обычный клиент
10582,312329982.01,14255.784472591173,21909.0,483.0,500.0,6.0,0.38979414852343786,13.514217901319093,0.034427111290441945,0.08818877977304822,0.0114857800935843,4,Неопределенный клиент
10583,8914944.71,28391.543662420387,314.0,458.0,54.0,6.0,0.35668789808917195,13.605095541401274,0.022752354231931064,0.3624251305087454,0.03200069089379692,2,Неопределенный клиент
10584,45883101.42,20168.39622857143,2275.0,80.0,315.0,6.0,0.39604395604395604,13.267692307692307,0.13465520134405945,0.15415261351354395,0.0906337497095897,5,Неопределенный клиент
10585,42788393.54,33959.04249206349,1260.0,411.0,34.0,6.0,0.4150793650793651,13.498412698412698,0.00034392317127407624,0.8739519506625535,0.0,3,Обычный клиент
10586,204405697.89,33713.623270658085,6063.0,486.0,249.0,6.0,0.3869371598218704,13.523668151080324,0.0011343818807085409,0.7769059357898118,0.0,3,Обычный клиент
10587,1164908.11,26475.184318181822,44.0,7.0,13.0,4.0,0.5,13.795454545454545,0.12306851396201542,0.40003155270332863,0.002441274101868859,2,Неопределенный клиент
10588,140915942.35,17222.676894402346,8182.0,417.0,490.0,6.0,0.3895135663651919,13.554021021755073,0.17373676840049887,0.196826558709097,0.06552906687495179,0,Автолюбитель
10589,117834752.51,31255.90252254642,3770.0,505.0,263.0,6.0,0.38381962864721486,13.618832891246685,0.03469247962016193,0.6180519621647228,0.049438179279967666,3,Обычный клиент
10590,12631675.72,6146.800836982969,2055.0,35.0,346.0,6.0,0.4097323600973236,13.52992700729927,0.08757696639159765,0.2056734243016175,0.027140638946041594,1,Обычный клиент
10591,19749900.4,8015.381655844155,2464.0,663.0,356.0,6.0,0.39204545454545453,13.585227272727273,0.0003454690839858615,0.1832920635893435,0.0,6,Обычный клиент
